Time,Volume,ATR,p1wick,p1body,p1tail,p1dir,p2wick,p2body,p2tail,p2dir,p3wick,p3body,p3tail,p3dir,ans
19,14913,0.0019599,0.0002400,0.0003300,0.0001600,1,0.0000900,0.0005200,0.0001000,1,0.0000800,0.0005100,0.0009600,0,S
23,35443,0.0022370,0.0000800,0.0046300,0.0011300,0,0.0002400,0.0003300,0.0001600,1,0.0000900,0.0005200,0.0001000,1,LE
03,44998,0.0022851,0.0005700,0.0012400,0.0011000,0,0.0000800,0.0046300,0.0011300,0,0.0002400,0.0003300,0.0001600,1,LE
07,74275,0.0027204,0.0020700,0.0050000,0.0013100,1,0.0005700,0.0012400,0.0011000,0,0.0000800,0.0046300,0.0011300,0,S
11,22680,0.0026554,0.0008500,0.0003600,0.0006000,0,0.0020700,0.0050000,0.0013100,1,0.0005700,0.0012400,0.0011000,0,S
15,9584,0.0025293,0.0000000,0.0008900,0.0000000,1,0.0008500,0.0003600,0.0006000,0,0.0020700,0.0050000,0.0013100,1,S
19,10934,0.0024101,0.0002800,0.0000600,0.0005200,0,0.0000000,0.0008900,0.0000000,1,0.0008500,0.0003600,0.0006000,0,S
23,21984,0.0023744,0.0007300,0.0003100,0.0008700,1,0.0002800,0.0000600,0.0005200,0,0.0000000,0.0008900,0.0000000,1,S
03,37880,0.0024919,0.0006000,0.0019800,0.0014400,0,0.0007300,0.0003100,0.0008700,1,0.0002800,0.0000600,0.0005200,0,S
07,41718,0.0025425,0.0011700,0.0007000,0.0013300,1,0.0006000,0.0019800,0.0014400,0,0.0007300,0.0003100,0.0008700,1,S
11,20637,0.0024587,0.0002000,0.0008700,0.0003000,0,0.0011700,0.0007000,0.0013300,1,0.0006000,0.0019800,0.0014400,0,S
15,2034,0.0023317,0.0000900,0.0005400,0.0000500,0,0.0002000,0.0008700,0.0003000,0,0.0011700,0.0007000,0.0013300,1,S
15,11798,0.0022387,0.0000000,0.0010200,0.0000100,1,0.0000900,0.0005400,0.0000500,0,0.0002000,0.0008700,0.0003000,0,S
19,13267,0.0021674,0.0007000,0.0001100,0.0004300,1,0.0000000,0.0010200,0.0000100,1,0.0000900,0.0005400,0.0000500,0,S
23,25833,0.0021776,0.0006300,0.0013400,0.0003400,1,0.0007000,0.0001100,0.0004300,1,0.0000000,0.0010200,0.0000100,1,S
03,36260,0.0021470,0.0004100,0.0000400,0.0013000,1,0.0006300,0.0013400,0.0003400,1,0.0007000,0.0001100,0.0004300,1,S
07,45242,0.0022172,0.0016100,0.0001900,0.0013300,0,0.0004100,0.0000400,0.0013000,1,0.0006300,0.0013400,0.0003400,1,S
11,17177,0.0021274,0.0001800,0.0006800,0.0001000,0,0.0016100,0.0001900,0.0013300,0,0.0004100,0.0000400,0.0013000,1,S
15,6955,0.0020269,0.0001000,0.0003100,0.0003100,1,0.0001800,0.0006800,0.0001000,0,0.0016100,0.0001900,0.0013300,0,S
19,11198,0.0019278,0.0001400,0.0000500,0.0004500,0,0.0001000,0.0003100,0.0003100,1,0.0001800,0.0006800,0.0001000,0,S
23,35578,0.0019380,0.0001600,0.0016200,0.0002900,0,0.0001400,0.0000500,0.0004500,0,0.0001000,0.0003100,0.0003100,1,S
03,42037,0.0019996,0.0004800,0.0005800,0.0017400,1,0.0001600,0.0016200,0.0002900,0,0.0001400,0.0000500,0.0004500,0,S
07,33274,0.0019760,0.0004400,0.0000600,0.0011700,0,0.0004800,0.0005800,0.0017400,1,0.0001600,0.0016200,0.0002900,0,S
11,28617,0.0019384,0.0001800,0.0000400,0.0012300,0,0.0004400,0.0000600,0.0011700,0,0.0004800,0.0005800,0.0017400,1,S
15,7699,0.0018443,0.0000200,0.0003200,0.0002800,1,0.0001800,0.0000400,0.0012300,0,0.0004400,0.0000600,0.0011700,0,S
19,12842,0.0017640,0.0004600,0.0001400,0.0001200,0,0.0000200,0.0003200,0.0002800,1,0.0001800,0.0000400,0.0012300,0,S
23,27235,0.0018065,0.0007000,0.0014200,0.0002400,1,0.0004600,0.0001400,0.0001200,0,0.0000200,0.0003200,0.0002800,1,S
03,37973,0.0020146,0.0003100,0.0037300,0.0006800,0,0.0007000,0.0014200,0.0002400,1,0.0004600,0.0001400,0.0001200,0,S
07,45461,0.0020700,0.0001200,0.0023000,0.0003700,0,0.0003100,0.0037300,0.0006800,0,0.0007000,0.0014200,0.0002400,1,S
11,32175,0.0022986,0.0000800,0.0030700,0.0021200,1,0.0001200,0.0023000,0.0003700,0,0.0003100,0.0037300,0.0006800,0,S
15,8606,0.0021930,0.0001700,0.0004600,0.0001900,0,0.0000800,0.0030700,0.0021200,1,0.0001200,0.0023000,0.0003700,0,S
19,20001,0.0021363,0.0002700,0.0009500,0.0001800,0,0.0001700,0.0004600,0.0001900,0,0.0000800,0.0030700,0.0021200,1,S
23,35783,0.0021902,0.0003800,0.0007600,0.0017500,1,0.0002700,0.0009500,0.0001800,0,0.0001700,0.0004600,0.0001900,0,S
03,33070,0.0021894,0.0006900,0.0010100,0.0004800,0,0.0003800,0.0007600,0.0017500,1,0.0002700,0.0009500,0.0001800,0,S
07,45715,0.0022216,0.0002900,0.0018400,0.0005100,0,0.0006900,0.0010100,0.0004800,0,0.0003800,0.0007600,0.0017500,1,S
11,18395,0.0021415,0.0000200,0.0004400,0.0006400,1,0.0002900,0.0018400,0.0005100,0,0.0006900,0.0010100,0.0004800,0,S
15,6504,0.0020307,0.0002300,0.0002800,0.0000800,0,0.0000200,0.0004400,0.0006400,1,0.0002900,0.0018400,0.0005100,0,S
19,18403,0.0019742,0.0000200,0.0007700,0.0004500,0,0.0002300,0.0002800,0.0000800,0,0.0000200,0.0004400,0.0006400,1,S
23,33905,0.0018996,0.0007200,0.0001200,0.0000900,0,0.0000200,0.0007700,0.0004500,0,0.0002300,0.0002800,0.0000800,0,S
03,43617,0.0019711,0.0000500,0.0009700,0.0018800,0,0.0007200,0.0001200,0.0000900,0,0.0000200,0.0007700,0.0004500,0,S
07,39703,0.0019560,0.0008300,0.0007600,0.0001700,0,0.0000500,0.0009700,0.0018800,0,0.0007200,0.0001200,0.0000900,0,LE
11,15461,0.0018920,0.0004700,0.0002600,0.0003300,1,0.0008300,0.0007600,0.0001700,0,0.0000500,0.0009700,0.0018800,0,LE
15,3555,0.0018147,0.0004500,0.0002000,0.0001600,0,0.0004700,0.0002600,0.0003300,1,0.0008300,0.0007600,0.0001700,0,LE
15,3677,0.0018008,0.0003200,0.0004200,0.0008800,1,0.0004500,0.0002000,0.0001600,0,0.0004700,0.0002600,0.0003300,1,LE
19,7698,0.0017600,0.0000300,0.0007900,0.0004100,0,0.0003200,0.0004200,0.0008800,1,0.0004500,0.0002000,0.0001600,0,LE
23,25523,0.0018386,0.0004300,0.0021800,0.0002500,1,0.0000300,0.0007900,0.0004100,0,0.0003200,0.0004200,0.0008800,1,S
03,24313,0.0018137,0.0007300,0.0000900,0.0006700,0,0.0004300,0.0021800,0.0002500,1,0.0000300,0.0007900,0.0004100,0,S
07,19158,0.0018192,0.0006300,0.0008000,0.0004600,1,0.0007300,0.0000900,0.0006700,0,0.0004300,0.0021800,0.0002500,1,S
11,5458,0.0017349,0.0002100,0.0000500,0.0003800,0,0.0006300,0.0008000,0.0004600,1,0.0007300,0.0000900,0.0006700,0,S
15,6289,0.0016889,0.0001800,0.0004300,0.0004800,1,0.0002100,0.0000500,0.0003800,0,0.0006300,0.0008000,0.0004600,1,S
19,18550,0.0017061,0.0012100,0.0004500,0.0002700,1,0.0001800,0.0004300,0.0004800,1,0.0002100,0.0000500,0.0003800,0,S
23,23950,0.0016921,0.0002200,0.0009500,0.0003400,0,0.0012100,0.0004500,0.0002700,1,0.0001800,0.0004300,0.0004800,1,S
03,34211,0.0017148,0.0011000,0.0005300,0.0003800,0,0.0002200,0.0009500,0.0003400,0,0.0012100,0.0004500,0.0002700,1,S
07,46137,0.0018044,0.0000400,0.0024200,0.0005100,0,0.0011000,0.0005300,0.0003800,0,0.0002200,0.0009500,0.0003400,0,S
11,20520,0.0018534,0.0003700,0.0017200,0.0004000,1,0.0000400,0.0024200,0.0005100,0,0.0011000,0.0005300,0.0003800,0,S
15,4719,0.0017589,0.0002100,0.0001100,0.0002100,0,0.0003700,0.0017200,0.0004000,1,0.0000400,0.0024200,0.0005100,0,S
19,14175,0.0017133,0.0002200,0.0001900,0.0007100,1,0.0002100,0.0001100,0.0002100,0,0.0003700,0.0017200,0.0004000,1,S
23,24338,0.0017259,0.0001900,0.0015100,0.0001900,0,0.0002200,0.0001900,0.0007100,1,0.0002100,0.0001100,0.0002100,0,S
03,36744,0.0017526,0.0005500,0.0009300,0.0006200,0,0.0001900,0.0015100,0.0001900,0,0.0002200,0.0001900,0.0007100,1,LE
07,59059,0.0019038,0.0018000,0.0016900,0.0003800,0,0.0005500,0.0009300,0.0006200,0,0.0001900,0.0015100,0.0001900,0,LE
11,15407,0.0018257,0.0003000,0.0000300,0.0004800,0,0.0018000,0.0016900,0.0003800,0,0.0005500,0.0009300,0.0006200,0,LE
15,9820,0.0017524,0.0002500,0.0002100,0.0003400,0,0.0003000,0.0000300,0.0004800,0,0.0018000,0.0016900,0.0003800,0,LE
19,15045,0.0017530,0.0003900,0.0013700,0.0000000,1,0.0002500,0.0002100,0.0003400,0,0.0003000,0.0000300,0.0004800,0,LE
23,30321,0.0017956,0.0004100,0.0012900,0.0006500,0,0.0003900,0.0013700,0.0000000,1,0.0002500,0.0002100,0.0003400,0,LE
03,33651,0.0019031,0.0010100,0.0021000,0.0001900,1,0.0004100,0.0012900,0.0006500,0,0.0003900,0.0013700,0.0000000,1,SE
07,46249,0.0019850,0.0011800,0.0006000,0.0012700,0,0.0010100,0.0021000,0.0001900,1,0.0004100,0.0012900,0.0006500,0,LE
11,20926,0.0019096,0.0001800,0.0005100,0.0002400,0,0.0011800,0.0006000,0.0012700,0,0.0010100,0.0021000,0.0001900,1,LE
15,9273,0.0018175,0.0003100,0.0000000,0.0003100,0,0.0001800,0.0005100,0.0002400,0,0.0011800,0.0006000,0.0012700,0,LE
19,17356,0.0017856,0.0008100,0.0001300,0.0004300,1,0.0003100,0.0000000,0.0003100,0,0.0001800,0.0005100,0.0002400,0,LE
23,26471,0.0017866,0.0004100,0.0008500,0.0005400,1,0.0008100,0.0001300,0.0004300,1,0.0003100,0.0000000,0.0003100,0,LE
03,30160,0.0017633,0.0005000,0.0000200,0.0009400,1,0.0004100,0.0008500,0.0005400,1,0.0008100,0.0001300,0.0004300,1,LE
07,56544,0.0019545,0.0011100,0.0026400,0.0006900,1,0.0005000,0.0000200,0.0009400,1,0.0004100,0.0008500,0.0005400,1,S
11,22642,0.0019184,0.0005300,0.0007700,0.0001500,0,0.0011100,0.0026400,0.0006900,1,0.0005000,0.0000200,0.0009400,1,S
15,5973,0.0018335,0.0001900,0.0002100,0.0003300,1,0.0005300,0.0007700,0.0001500,0,0.0011100,0.0026400,0.0006900,1,S
15,4794,0.0018111,0.0001400,0.0007200,0.0006600,0,0.0001900,0.0002100,0.0003300,1,0.0005300,0.0007700,0.0001500,0,S
19,23729,0.0017711,0.0003900,0.0000300,0.0008300,1,0.0001400,0.0007200,0.0006600,0,0.0001900,0.0002100,0.0003300,1,S
23,25977,0.0018674,0.0007200,0.0021400,0.0002600,0,0.0003900,0.0000300,0.0008300,1,0.0001400,0.0007200,0.0006600,0,LE
03,39223,0.0018955,0.0005500,0.0003300,0.0013800,1,0.0007200,0.0021400,0.0002600,0,0.0003900,0.0000300,0.0008300,1,SE
07,47815,0.0019551,0.0017600,0.0005200,0.0004500,0,0.0005500,0.0003300,0.0013800,1,0.0007200,0.0021400,0.0002600,0,LE
11,23601,0.0019404,0.0000400,0.0007200,0.0009900,0,0.0017600,0.0005200,0.0004500,0,0.0005500,0.0003300,0.0013800,1,LE
15,4737,0.0018240,0.0001000,0.0001500,0.0000600,0,0.0000400,0.0007200,0.0009900,0,0.0017600,0.0005200,0.0004500,0,LE
19,11373,0.0017730,0.0001400,0.0006500,0.0003200,1,0.0001000,0.0001500,0.0000600,0,0.0000400,0.0007200,0.0009900,0,LE
23,22905,0.0016999,0.0003600,0.0001800,0.0002100,1,0.0001400,0.0006500,0.0003200,1,0.0001000,0.0001500,0.0000600,0,LE
03,50954,0.0018470,0.0003000,0.0017400,0.0017200,1,0.0003600,0.0001800,0.0002100,1,0.0001400,0.0006500,0.0003200,1,S
07,51006,0.0019230,0.0023900,0.0001900,0.0003300,1,0.0003000,0.0017400,0.0017200,1,0.0003600,0.0001800,0.0002100,1,S
11,21012,0.0018763,0.0009300,0.0002800,0.0000600,0,0.0023900,0.0001900,0.0003300,1,0.0003000,0.0017400,0.0017200,1,S
15,7646,0.0018273,0.0009200,0.0000200,0.0002500,0,0.0009300,0.0002800,0.0000600,0,0.0023900,0.0001900,0.0003300,1,S
19,21338,0.0017925,0.0001900,0.0007900,0.0003600,0,0.0009200,0.0000200,0.0002500,0,0.0009300,0.0002800,0.0000600,0,SE
23,22897,0.0017480,0.0003300,0.0001200,0.0007200,0,0.0001900,0.0007900,0.0003600,0,0.0009200,0.0000200,0.0002500,0,SE
03,44451,0.0018146,0.0003600,0.0011500,0.0011700,1,0.0003300,0.0001200,0.0007200,0,0.0001900,0.0007900,0.0003600,0,S
07,47697,0.0019028,0.0015200,0.0004900,0.0010400,0,0.0003600,0.0011500,0.0011700,1,0.0003300,0.0001200,0.0007200,0,S
23,27495,0.0017565,0.0003800,0.0010700,0.0000100,1,0.0015200,0.0004900,0.0010400,0,0.0003600,0.0011500,0.0011700,1,SE
07,113074,0.0031606,0.0035100,0.0049300,0.0066100,1,0.0003800,0.0010700,0.0000100,1,0.0015200,0.0004900,0.0010400,0,SE
11,40508,0.0033149,0.0012600,0.0038700,0.0001900,1,0.0035100,0.0049300,0.0066100,1,0.0003800,0.0010700,0.0000100,1,S
15,10732,0.0031466,0.0005200,0.0003000,0.0001400,1,0.0012600,0.0038700,0.0001900,1,0.0035100,0.0049300,0.0066100,1,S
19,11466,0.0029705,0.0003900,0.0002000,0.0000900,0,0.0005200,0.0003000,0.0001400,1,0.0012600,0.0038700,0.0001900,1,S
23,24422,0.0028726,0.0002700,0.0010400,0.0002900,0,0.0003900,0.0002000,0.0000900,0,0.0005200,0.0003000,0.0001400,1,S
03,43347,0.0028710,0.0001600,0.0009500,0.0017400,0,0.0002700,0.0010400,0.0002900,0,0.0003900,0.0002000,0.0000900,0,SE
07,70215,0.0030602,0.0037900,0.0000200,0.0017100,1,0.0001600,0.0009500,0.0017400,0,0.0002700,0.0010400,0.0002900,0,SE
11,22736,0.0029473,0.0004000,0.0005500,0.0005300,1,0.0037900,0.0000200,0.0017100,1,0.0001600,0.0009500,0.0017400,0,S
15,4799,0.0027746,0.0001400,0.0002500,0.0001400,0,0.0004000,0.0005500,0.0005300,1,0.0037900,0.0000200,0.0017100,1,SE
15,2071,0.0026236,0.0000700,0.0004500,0.0000600,1,0.0001400,0.0002500,0.0001400,0,0.0004000,0.0005500,0.0005300,1,SE
19,10870,0.0024826,0.0000400,0.0002900,0.0003200,0,0.0000700,0.0004500,0.0000600,1,0.0001400,0.0002500,0.0001400,0,SE
23,21016,0.0024974,0.0019900,0.0004200,0.0002800,1,0.0000400,0.0002900,0.0003200,0,0.0000700,0.0004500,0.0000600,1,SE
03,35483,0.0026526,0.0002500,0.0035200,0.0009000,0,0.0019900,0.0004200,0.0002800,1,0.0000400,0.0002900,0.0003200,0,SE
07,46473,0.0027003,0.0002300,0.0025100,0.0005800,0,0.0002500,0.0035200,0.0009000,0,0.0019900,0.0004200,0.0002800,1,SE
11,22075,0.0025688,0.0003000,0.0000800,0.0004800,1,0.0002300,0.0025100,0.0005800,0,0.0002500,0.0035200,0.0009000,0,SE
15,12145,0.0024196,0.0001500,0.0002900,0.0000400,1,0.0003000,0.0000800,0.0004800,1,0.0002300,0.0025100,0.0005800,0,SE
19,16786,0.0022904,0.0000800,0.0003000,0.0002300,0,0.0001500,0.0002900,0.0000400,1,0.0003000,0.0000800,0.0004800,1,SE
23,41989,0.0022454,0.0010200,0.0002100,0.0004300,1,0.0000800,0.0003000,0.0002300,0,0.0001500,0.0002900,0.0000400,1,SE
03,59369,0.0025050,0.0000700,0.0045600,0.0012500,0,0.0010200,0.0002100,0.0004300,1,0.0000800,0.0003000,0.0002300,0,L
07,61170,0.0024632,0.0011900,0.0003700,0.0003600,0,0.0000700,0.0045600,0.0012500,0,0.0010200,0.0002100,0.0004300,1,L
11,31567,0.0023737,0.0001700,0.0004100,0.0006300,1,0.0011900,0.0003700,0.0003600,0,0.0000700,0.0045600,0.0012500,0,L
15,12066,0.0022706,0.0001400,0.0007200,0.0000700,0,0.0001700,0.0004100,0.0006300,1,0.0011900,0.0003700,0.0003600,0,L
19,30375,0.0022477,0.0001900,0.0006300,0.0011300,0,0.0001400,0.0007200,0.0000700,0,0.0001700,0.0004100,0.0006300,1,L
23,35055,0.0021978,0.0007100,0.0005600,0.0002800,1,0.0001900,0.0006300,0.0011300,0,0.0001400,0.0007200,0.0000700,0,L
03,45205,0.0022915,0.0008100,0.0010600,0.0016400,1,0.0007100,0.0005600,0.0002800,1,0.0001900,0.0006300,0.0011300,0,L
07,54790,0.0023372,0.0006200,0.0016700,0.0006400,0,0.0008100,0.0010600,0.0016400,1,0.0007100,0.0005600,0.0002800,1,L
11,24931,0.0022609,0.0006200,0.0004400,0.0002100,0,0.0006200,0.0016700,0.0006400,0,0.0008100,0.0010600,0.0016400,1,L
15,10687,0.0021680,0.0000700,0.0007700,0.0001200,1,0.0006200,0.0004400,0.0002100,0,0.0006200,0.0016700,0.0006400,0,L
19,14726,0.0021103,0.0001900,0.0008500,0.0003200,1,0.0000700,0.0007700,0.0001200,1,0.0006200,0.0004400,0.0002100,0,L
23,30833,0.0021031,0.0004600,0.0011800,0.0003700,0,0.0001900,0.0008500,0.0003200,1,0.0000700,0.0007700,0.0001200,1,L
03,45150,0.0020986,0.0000200,0.0007600,0.0012600,0,0.0004600,0.0011800,0.0003700,0,0.0001900,0.0008500,0.0003200,1,L
07,60407,0.0022551,0.0010700,0.0030100,0.0002100,1,0.0000200,0.0007600,0.0012600,0,0.0004600,0.0011800,0.0003700,0,L
11,36626,0.0023055,0.0007800,0.0009100,0.0012700,1,0.0010700,0.0030100,0.0002100,1,0.0000200,0.0007600,0.0012600,0,SE
15,18617,0.0023130,0.0007100,0.0013600,0.0003400,0,0.0007800,0.0009100,0.0012700,1,0.0010700,0.0030100,0.0002100,1,L
19,20912,0.0022513,0.0005900,0.0008200,0.0000400,1,0.0007100,0.0013600,0.0003400,0,0.0007800,0.0009100,0.0012700,1,SE
23,35958,0.0022405,0.0001000,0.0015900,0.0004100,1,0.0005900,0.0008200,0.0000400,1,0.0007100,0.0013600,0.0003400,0,SE
03,42450,0.0024333,0.0004700,0.0037900,0.0006800,0,0.0001000,0.0015900,0.0004100,1,0.0005900,0.0008200,0.0000400,1,L
07,59108,0.0024395,0.0009900,0.0014300,0.0001000,0,0.0004700,0.0037900,0.0006800,0,0.0001000,0.0015900,0.0004100,1,L
11,28157,0.0024117,0.0002600,0.0016800,0.0001100,1,0.0009900,0.0014300,0.0001000,0,0.0004700,0.0037900,0.0006800,0,L
15,5798,0.0022909,0.0003100,0.0003500,0.0000600,0,0.0002600,0.0016800,0.0001100,1,0.0009900,0.0014300,0.0001000,0,L
15,4244,0.0021965,0.0000100,0.0004700,0.0004900,0,0.0003100,0.0003500,0.0000600,0,0.0002600,0.0016800,0.0001100,1,L
19,20727,0.0021103,0.0002700,0.0005700,0.0001500,1,0.0000100,0.0004700,0.0004900,0,0.0003100,0.0003500,0.0000600,0,L
23,30568,0.0022403,0.0010700,0.0015300,0.0013300,0,0.0002700,0.0005700,0.0001500,1,0.0000100,0.0004700,0.0004900,0,L
03,43454,0.0022467,0.0008800,0.0009200,0.0005300,1,0.0010700,0.0015300,0.0013300,0,0.0002700,0.0005700,0.0001500,1,L
07,60042,0.0024420,0.0002500,0.0041500,0.0005800,1,0.0008800,0.0009200,0.0005300,1,0.0010700,0.0015300,0.0013300,0,LE
11,20830,0.0023525,0.0000000,0.0006900,0.0005000,0,0.0002500,0.0041500,0.0005800,1,0.0008800,0.0009200,0.0005300,1,LE
15,8880,0.0022381,0.0001800,0.0005600,0.0000100,1,0.0000000,0.0006900,0.0005000,0,0.0002500,0.0041500,0.0005800,1,LE
19,36333,0.0022853,0.0011300,0.0013700,0.0004000,0,0.0001800,0.0005600,0.0000100,1,0.0000000,0.0006900,0.0005000,0,L
23,32294,0.0022214,0.0004800,0.0002300,0.0006800,0,0.0011300,0.0013700,0.0004000,0,0.0001800,0.0005600,0.0000100,1,L
03,37138,0.0022270,0.0012500,0.0006500,0.0004000,1,0.0004800,0.0002300,0.0006800,0,0.0011300,0.0013700,0.0004000,0,L
07,46609,0.0023158,0.0004700,0.0023900,0.0006100,0,0.0012500,0.0006500,0.0004000,1,0.0004800,0.0002300,0.0006800,0,L
11,38004,0.0022239,0.0006500,0.0000400,0.0003400,0,0.0004700,0.0023900,0.0006100,0,0.0012500,0.0006500,0.0004000,1,L
15,7528,0.0021144,0.0000000,0.0006600,0.0000300,1,0.0006500,0.0000400,0.0003400,0,0.0004700,0.0023900,0.0006100,0,L
19,11887,0.0020034,0.0001000,0.0003400,0.0001200,0,0.0000000,0.0006600,0.0000300,1,0.0006500,0.0000400,0.0003400,0,L
23,25443,0.0019645,0.0009400,0.0001300,0.0003900,1,0.0001000,0.0003400,0.0001200,0,0.0000000,0.0006600,0.0000300,1,L
03,47517,0.0020014,0.0008100,0.0015600,0.0001100,1,0.0009400,0.0001300,0.0003900,1,0.0001000,0.0003400,0.0001200,0,L
07,47355,0.0020170,0.0017300,0.0004000,0.0000900,1,0.0008100,0.0015600,0.0001100,1,0.0009400,0.0001300,0.0003900,1,L
11,50286,0.0022393,0.0014700,0.0018300,0.0018300,1,0.0017300,0.0004000,0.0000900,1,0.0008100,0.0015600,0.0001100,1,LE
15,9654,0.0021708,0.0006100,0.0004900,0.0001800,1,0.0014700,0.0018300,0.0018300,1,0.0017300,0.0004000,0.0000900,1,LE
19,13175,0.0021000,0.0006200,0.0000800,0.0004800,1,0.0006100,0.0004900,0.0001800,1,0.0014700,0.0018300,0.0018300,1,LE
23,38673,0.0022343,0.0010800,0.0026500,0.0002500,1,0.0006200,0.0000800,0.0004800,1,0.0006100,0.0004900,0.0001800,1,SE
03,55127,0.0022647,0.0026000,0.0000600,0.0000000,1,0.0010800,0.0026500,0.0002500,1,0.0006200,0.0000800,0.0004800,1,SE
07,66554,0.0022787,0.0021200,0.0001500,0.0001900,1,0.0026000,0.0000600,0.0000000,1,0.0010800,0.0026500,0.0002500,1,SE
11,32683,0.0022652,0.0003600,0.0015900,0.0001400,0,0.0021200,0.0001500,0.0001900,1,0.0026000,0.0000600,0.0000000,1,LE
15,8896,0.0021720,0.0002100,0.0007100,0.0000400,1,0.0003600,0.0015900,0.0001400,0,0.0021200,0.0001500,0.0001900,1,SE
19,27487,0.0021275,0.0000900,0.0010900,0.0003700,1,0.0002100,0.0007100,0.0000400,1,0.0003600,0.0015900,0.0001400,0,SE
23,54016,0.0021763,0.0013300,0.0010800,0.0004000,0,0.0000900,0.0010900,0.0003700,1,0.0002100,0.0007100,0.0000400,1,SE
03,41568,0.0022308,0.0003500,0.0016500,0.0009400,0,0.0013300,0.0010800,0.0004000,0,0.0000900,0.0010900,0.0003700,1,LE
07,55213,0.0022965,0.0002800,0.0007700,0.0021000,0,0.0003500,0.0016500,0.0009400,0,0.0013300,0.0010800,0.0004000,0,LE
11,26002,0.0022446,0.0001100,0.0012000,0.0002600,1,0.0002800,0.0007700,0.0021000,0,0.0003500,0.0016500,0.0009400,0,LE
15,10363,0.0021114,0.0001300,0.0001900,0.0000600,1,0.0001100,0.0012000,0.0002600,1,0.0002800,0.0007700,0.0021000,0,LE
15,3909,0.0020349,0.0005400,0.0002200,0.0000000,1,0.0001300,0.0001900,0.0000600,1,0.0001100,0.0012000,0.0002600,1,LE
19,40004,0.0020538,0.0006300,0.0012500,0.0004200,1,0.0005400,0.0002200,0.0000000,1,0.0001300,0.0001900,0.0000600,1,LE
23,50614,0.0020828,0.0009900,0.0012500,0.0002200,0,0.0006300,0.0012500,0.0004200,1,0.0005400,0.0002200,0.0000000,1,LE
03,59918,0.0020826,0.0002100,0.0001300,0.0017400,1,0.0009900,0.0012500,0.0002200,0,0.0006300,0.0012500,0.0004200,1,LE
07,62266,0.0020903,0.0010100,0.0000300,0.0011500,0,0.0002100,0.0001300,0.0017400,1,0.0009900,0.0012500,0.0002200,0,LE
11,62900,0.0020589,0.0003000,0.0009400,0.0004100,1,0.0010100,0.0000300,0.0011500,0,0.0002100,0.0001300,0.0017400,1,LE
15,4674,0.0019432,0.0002300,0.0002000,0.0000100,0,0.0003000,0.0009400,0.0004100,1,0.0010100,0.0000300,0.0011500,0,LE
19,35518,0.0018737,0.0002000,0.0004500,0.0003200,0,0.0002300,0.0002000,0.0000100,0,0.0003000,0.0009400,0.0004100,1,LE
23,48097,0.0018799,0.0006700,0.0010100,0.0002800,1,0.0002000,0.0004500,0.0003200,0,0.0002300,0.0002000,0.0000100,0,LE
03,78463,0.0019856,0.0005200,0.0017000,0.0011400,1,0.0006700,0.0010100,0.0002800,1,0.0002000,0.0004500,0.0003200,0,SE
07,60075,0.0021288,0.0000900,0.0034800,0.0004200,0,0.0005200,0.0017000,0.0011400,1,0.0006700,0.0010100,0.0002800,1,LE
11,30055,0.0022231,0.0016000,0.0016400,0.0002100,1,0.0000900,0.0034800,0.0004200,0,0.0005200,0.0017000,0.0011400,1,LE
15,9416,0.0021072,0.0002300,0.0001700,0.0002000,1,0.0016000,0.0016400,0.0002100,1,0.0000900,0.0034800,0.0004200,0,LE
19,20905,0.0019960,0.0000200,0.0000900,0.0004400,1,0.0002300,0.0001700,0.0002000,1,0.0016000,0.0016400,0.0002100,1,LE
23,46765,0.0019655,0.0007300,0.0005200,0.0003200,1,0.0000200,0.0000900,0.0004400,1,0.0002300,0.0001700,0.0002000,1,LE
03,55986,0.0019244,0.0002600,0.0000900,0.0010400,0,0.0007300,0.0005200,0.0003200,1,0.0000200,0.0000900,0.0004400,1,LE
07,75400,0.0020763,0.0014400,0.0025900,0.0000200,1,0.0002600,0.0000900,0.0010400,0,0.0007300,0.0005200,0.0003200,1,SE
11,53221,0.0020358,0.0004800,0.0007900,0.0002400,0,0.0014400,0.0025900,0.0000200,1,0.0002600,0.0000900,0.0010400,0,SE
15,17167,0.0019290,0.0003700,0.0001000,0.0000700,0,0.0004800,0.0007900,0.0002400,0,0.0014400,0.0025900,0.0000200,1,SE
19,33475,0.0018590,0.0003000,0.0005600,0.0000900,1,0.0003700,0.0001000,0.0000700,0,0.0004800,0.0007900,0.0002400,0,SE
23,64752,0.0018613,0.0007900,0.0009900,0.0001100,0,0.0003000,0.0005600,0.0000900,1,0.0003700,0.0001000,0.0000700,0,SE
03,64370,0.0018676,0.0002000,0.0015000,0.0002500,0,0.0007900,0.0009900,0.0001100,0,0.0003000,0.0005600,0.0000900,1,LE
07,89078,0.0020313,0.0008100,0.0001200,0.0032300,1,0.0002000,0.0015000,0.0002500,0,0.0007900,0.0009900,0.0001100,0,LE
11,44822,0.0019527,0.0006500,0.0000200,0.0002600,0,0.0008100,0.0001200,0.0032300,1,0.0002000,0.0015000,0.0002500,0,LE
15,4814,0.0018503,0.0002500,0.0001600,0.0001100,1,0.0006500,0.0000200,0.0002600,0,0.0008100,0.0001200,0.0032300,1,LE
19,45493,0.0018496,0.0002700,0.0014800,0.0000900,1,0.0002500,0.0001600,0.0001100,1,0.0006500,0.0000200,0.0002600,0,LE
